"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT08","WT09","WT11","WT13","WT16","WT22"
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-19",,"0.00","0.0","0.0",,"66","41",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-20",,"0.00","0.0","0.0",,"65","37",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-21",,"0.00","0.0","0.0",,"72","43",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-22",,"0.00","0.0","0.0",,"75","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-23",,"0.00","0.0","0.0",,"80","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-24",,"0.00","0.0","0.0",,"68","51",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-25",,"1.68","0.0","0.0",,"53","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-26",,"1.43","0.0","0.0",,"58","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-27",,"0.00","0.0","0.0",,"75","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-28",,"0.00","0.0","0.0",,"85","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-29",,"0.00","0.0","0.0",,"89","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-06-30",,"0.00","0.0","0.0",,"92","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-01",,"0.00","0.0","0.0",,"90","61",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-02",,"0.00","0.0","0.0",,"93","64",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-03",,"0.00","0.0","0.0",,"94","66",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-04",,"0.00","0.0","0.0",,"94","66",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-05",,"0.00","0.0","0.0",,"93","60",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-06",,"0.00","0.0","0.0",,"84","51",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-07",,"0.00","0.0","0.0",,"82","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-08",,"0.00","0.0","0.0",,"84","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-09",,"0.00","0.0","0.0",,"84","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-10",,"0.00","0.0","0.0",,"86","53",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-11",,"0.00","0.0","0.0",,"86","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-12",,"0.00","0.0","0.0",,"83","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-13",,"0.00","0.0","0.0",,"81","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-14",,"0.00","0.0","0.0",,"83","51",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-15",,"0.00","0.0","0.0",,"85","54",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-16",,"0.00","0.0","0.0",,"84","54",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-17",,"0.00","0.0","0.0",,"78","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-18",,"0.00","0.0","0.0",,"83","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-19",,"0.00","0.0","0.0",,"85","53",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-20",,"0.00","0.0","0.0",,"90","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-21",,"0.00","0.0","0.0",,"94","59",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-22",,"0.00","0.0","0.0",,"86","59",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-23",,"0.00","0.0","0.0",,"84","58",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-24",,"0.00","0.0","0.0",,"87","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-25",,"0.00","0.0","0.0",,"90","61",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-26",,"0.00","0.0","0.0",,"90","58",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-27",,"0.00","0.0","0.0",,"88","56",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-28",,"0.00","0.0","0.0",,"87","56",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-29",,"0.00","0.0","0.0",,"88","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-30",,"0.00","0.0","0.0",,"85","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-07-31",,"0.00","0.0","0.0",,"83","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-01",,"0.00","0.0","0.0",,"83","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-02",,"0.00","0.0","0.0",,"77","46",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-03",,"0.00","0.0","0.0",,"81","47",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-04",,"0.00","0.0","0.0",,"83","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-05",,"0.00","0.0","0.0",,"83","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-06",,"0.00","0.0","0.0",,"84","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-07",,"0.00","0.0","0.0",,"83","54",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-08",,"0.00","0.0","0.0",,"76","46",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-09",,"0.00","0.0","0.0",,"76","45",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-10",,"0.00","0.0","0.0",,"76","46",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-11",,"0.00","0.0","0.0",,"77","47",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-12",,"0.00","0.0","0.0",,"80","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-13",,"0.00","0.0","0.0",,"81","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-14",,"0.00","0.0","0.0",,"85","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-15",,"0.00","0.0","0.0",,"87","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-16",,"0.00","0.0","0.0",,"88","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-17",,"0.00","0.0","0.0",,"88","54",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-18",,"0.00","0.0","0.0",,"91","60",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-19",,"0.00","0.0","0.0",,"87","64",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-20",,"0.00","0.0","0.0",,"89","59",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-21",,"0.00","0.0","0.0",,"87","56",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-22",,"0.00","0.0","0.0",,"83","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-23",,"0.00","0.0","0.0",,"82","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-24",,"0.00","0.0","0.0",,"80","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-25",,"0.00","0.0","0.0",,"75","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-26",,"0.00","0.0","0.0",,"78","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-27",,"0.00","0.0","0.0",,"83","51",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-28",,"0.00","0.0","0.0",,"83","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-29",,"0.00","0.0","0.0",,"90","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-30",,"0.00","0.0","0.0",,"87","51",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-08-31",,"0.00","0.0","0.0",,"87","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-01",,"0.08","0.0","0.0",,"80","59",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-02",,"1.33","0.0","0.0",,"68","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-03",,"0.00","0.0","0.0",,"75","52",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-04",,"0.00","0.0","0.0",,"79","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-05",,"0.00","0.0","0.0",,"76","44",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-06",,"0.00","0.0","0.0",,"82","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-07",,"0.00","0.0","0.0",,"84","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-08",,"0.00","0.0","0.0",,"88","55",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-09",,"0.00","0.0","0.0",,"90","57",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-10",,"0.00","0.0","0.0",,"90","54",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-11",,"0.00","0.0","0.0",,"81","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-12",,"0.00","0.0","0.0",,"82","54",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-13",,"0.00","0.0","0.0",,"86","55",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-14",,"0.00","0.0","0.0",,"86","51",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-15",,"0.00","0.0","0.0",,"79","46",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-16",,"0.00","0.0","0.0",,"79","49",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-17",,"0.00","0.0","0.0",,"69","43",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-18",,"0.00","0.0","0.0",,"78","45",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-19",,"0.00","0.0","0.0",,"82","47",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-20",,"0.46","0.0","0.0",,"75","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-21",,"0.62","0.0","0.0",,"54","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-22",,"0.00","0.0","0.0",,"62","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-23",,"0.00","0.0","0.0",,"73","42",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-24",,"0.00","0.0","0.0",,"67","39",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-25",,"0.00","0.0","0.0",,"59","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-26",,"0.00","0.0","0.0",,"61","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-27",,"0.00","0.0","0.0",,"68","39",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-28",,"0.00","0.0","0.0",,"70","46",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-29",,"0.00","0.0","0.0",,"62","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-09-30",,"0.01","0.0","0.0",,"62","50",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-01",,"0.31","0.0","0.0",,"62","48",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-02",,"0.00","0.0","0.0",,"62","41",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-03",,"0.00","0.0","0.0",,"66","34",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-04",,"0.00","0.0","0.0",,"62","42",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-05",,"0.00","0.0","0.0",,"69","41",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-06",,"0.00","0.0","0.0",,"74","39",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-07",,"0.00","0.0","0.0",,"73","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-08",,"0.00","0.0","0.0",,"73","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-09",,"0.00","0.0","0.0",,"69","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-10",,"0.00","0.0","0.0",,"62","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-11",,"0.00","0.0","0.0",,"61","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-12",,"0.00","0.0","0.0",,"66","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-13",,"0.00","0.0","0.0",,"64","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-14",,"0.00","0.0","0.0",,"63","39",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-15",,"0.00","0.0","0.0",,"70","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-16",,"0.00","0.0","0.0",,"70","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-17",,"0.00","0.0","0.0",,"70","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-18",,"0.00","0.0","0.0",,"72","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-19",,"0.00","0.0","0.0",,"75","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-20",,"0.00","0.0","0.0",,"75","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-21",,"0.00","0.0","0.0",,"78","44",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-22",,"0.00","0.0","0.0",,"78","41",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-23",,"0.00","0.0","0.0",,"77","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-24",,"0.00","0.0","0.0",,"78","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-25",,"0.00","0.0","0.0",,"77","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-26",,"0.00","0.0","0.0",,"75","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-27",,"0.00","0.0","0.0",,"77","39",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-28",,"0.21","0.0","0.0",,"68","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-29",,"0.63","0.0","0.0",,"40","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-30",,"0.00","0.0","0.0",,"43","30",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-10-31",,"0.00","0.0","0.0",,"55","30",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-01",,"0.00","0.0","0.0",,"68","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-02",,"0.00","0.0","0.0",,"68","34",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-03",,"0.00","0.0","0.0",,"63","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-04",,"0.00","0.0","0.0",,"56","34",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-05",,"0.00","0.0","0.0",,"59","31",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-06",,"0.00","0.0","0.0",,"64","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-07",,"0.00","0.0","0.0",,"64","40",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-08",,"0.00","0.0","0.0",,"66","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-09",,"0.00","0.0","0.0",,"65","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-10",,"0.00","0.0","0.0",,"67","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-11",,"0.00","0.0","0.0",,"68","36",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-12",,"0.00","0.0","0.0",,"69","41",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-13",,"0.00","0.0","0.0",,"65","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-14",,"0.00","0.0","0.0",,"74","38",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-15",,"0.00","0.0","0.0",,"67","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-16",,"0.00","0.0","0.0",,"61","33",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-17",,"0.00","0.0","0.0",,"55","29",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-18",,"0.00","0.0","0.0",,"58","31",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-19",,"0.26","0.0","0.0",,"55","39",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-20",,"1.74","0.0","0.0",,"45","42",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-21",,"0.56","0.0","0.0",,"46","34",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-22",,"0.00","0.0","0.0",,"47","37",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-23",,"0.00","0.0","0.0",,"58","32",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-24",,"0.00","0.0","0.0",,"60","32",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-25",,"0.00","0.0","0.0",,"54","26",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-26",,"0.00","0.0","0.0",,"56","30",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-27",,"0.00","0.0","0.0",,"61","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-28",,"0.00","0.0","0.0",,"60","35",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-29",,"0.00","0.0","0.0",,"63","33",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-11-30",,"0.00","0.0","0.0",,"63","32",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-12-01",,"0.00","0.0","0.0",,"61","33",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-12-02",,"0.00","0.0","0.0",,"64","34",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-12-03",,"0.07","0.0","0.0",,"55","37",,,,,,,,,,,,,,,
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2013-12-04",,"0.00","0.0","0.0",,"39","19",,,,,,,,,,,,,,,
